"connection_time","disconnect_time","done_charging_time","kwh_delivered","session_id","site_id","charger_id","station_id","connection_time_hours","charging_duration_hours"
"24-01-2020 04:31","24-01-2020 05:46","24-01-2020 05:46","8.499","2_39_138_29_2020-01-24 04:31:58.627508","2","CA-304","2-39-138-29","1.25","1.25"
"24-01-2020 15:31","24-01-2020 19:50","","3.979","2_39_89_25_2020-01-24 15:31:46.690437","2","CA-315","2-39-89-25","4.32",""
"24-01-2020 15:36","24-01-2020 19:57","","24.23","2_39_139_28_2020-01-24 15:36:50.416133","2","CA-303","2-39-139-28","4.35",""
"24-01-2020 15:48","25-01-2020 00:33","","2.458","2_39_79_382_2020-01-24 15:48:25.568004","2","CA-491","2-39-79-382","8.75",""
"24-01-2020 15:54","24-01-2020 20:05","","7.026","2_39_138_29_2020-01-24 15:54:54.359603","2","CA-304","2-39-138-29","4.18",""
"24-01-2020 16:01","24-01-2020 18:15","","0.848","2_39_79_380_2020-01-24 16:01:14.203948","2","CA-489","2-39-79-380","2.23",""
"24-01-2020 16:06","24-01-2020 23:26","","15.378","2_39_129_17_2020-01-24 16:06:18.580438","2","CA-307","2-39-129-17","7.33",""
"24-01-2020 16:23","25-01-2020 01:00","","26.381","2_39_78_364_2020-01-24 16:23:49.031182","2","CA-495","2-39-78-364","8.62",""
"24-01-2020 17:03","25-01-2020 02:02","","4.906","2_39_127_19_2020-01-24 17:03:37.361063","2","CA-309","2-39-127-19","8.98",""
"24-01-2020 17:09","25-01-2020 01:26","","14.64","2_39_79_376_2020-01-24 17:09:23.379640","2","CA-324","2-39-79-376","8.28",""
"24-01-2020 17:12","25-01-2020 03:14","","3.704","2_39_125_21_2020-01-24 17:12:09.321183","2","CA-311","2-39-125-21","10.03",""
"24-01-2020 17:27","25-01-2020 01:13","","7.538","2_39_124_22_2020-01-24 17:27:07.025835","2","CA-312","2-39-124-22","7.77",""
"24-01-2020 17:32","25-01-2020 01:58","","10.007","2_39_79_377_2020-01-24 17:32:07.081582","2","CA-325","2-39-79-377","8.43",""
"24-01-2020 17:36","25-01-2020 01:06","","11.817","2_39_92_442_2020-01-24 17:36:48.264557","2","CA-498","2-39-92-442","7.5",""
"24-01-2020 17:38","24-01-2020 20:34","","5.176","2_39_123_23_2020-01-24 17:38:37.825355","2","CA-313","2-39-123-23","2.93",""
"24-01-2020 17:39","25-01-2020 01:45","","2.188","2_39_78_363_2020-01-24 17:39:53.949731","2","CA-320","2-39-78-363","8.1",""
"24-01-2020 17:47","24-01-2020 23:47","","13.307","2_39_90_26_2020-01-24 17:47:25.343091","2","CA-316","2-39-90-26","6",""
"24-01-2020 17:50","25-01-2020 04:14","","2.117","2_39_91_437_2020-01-24 17:50:55.841591","2","CA-317","2-39-91-437","10.4",""
"24-01-2020 17:52","25-01-2020 02:23","","11.127","2_39_95_27_2020-01-24 17:52:09.868787","2","CA-319","2-39-95-27","8.52",""
"24-01-2020 17:53","25-01-2020 03:16","","11.238","2_39_78_365_2020-01-24 17:53:38.008036","2","CA-321","2-39-78-365","9.38",""
"24-01-2020 18:14","25-01-2020 02:12","","12.474","2_39_78_360_2020-01-24 18:14:57.109529","2","CA-322","2-39-78-360","7.97",""
"24-01-2020 18:51","24-01-2020 20:54","","0.838","2_39_90_440_2020-01-24 18:51:25.047588","2","CA-500","2-39-90-440","2.05",""
"24-01-2020 18:52","25-01-2020 00:42","","16.864","2_39_88_24_2020-01-24 18:52:48.375118","2","CA-314","2-39-88-24","5.83",""
"24-01-2020 19:15","24-01-2020 22:55","","0.916","2_39_79_383_2020-01-24 19:15:23.889114","2","CA-492","2-39-79-383","3.67",""
"24-01-2020 19:25","25-01-2020 01:27","","34.211","2_39_91_441_2020-01-24 19:25:20.518727","2","CA-499","2-39-91-441","6.03",""
"24-01-2020 19:38","25-01-2020 01:02","","14.37","2_39_78_367_2020-01-24 19:38:06.627576","2","CA-494","2-39-78-367","5.4",""
"24-01-2020 20:22","25-01-2020 06:46","","6.586","2_39_79_379_2020-01-24 20:22:20.360154","2","CA-327","2-39-79-379","10.4",""
"24-01-2020 20:47","25-01-2020 02:37","","6.572","2_39_78_362_2020-01-24 20:47:13.058417","2","CA-496","2-39-78-362","5.83",""
"24-01-2020 21:19","24-01-2020 23:42","","0.772","2_39_78_366_2020-01-24 21:19:10.794043","2","CA-323","2-39-78-366","2.38",""
"24-01-2020 21:20","25-01-2020 01:36","","0.873","2_39_95_444_2020-01-24 21:20:41.799243","2","CA-497","2-39-95-444","4.27",""
"24-01-2020 21:23","25-01-2020 01:29","","0.802","2_39_92_436_2020-01-24 21:22:59.928333","2","CA-318","2-39-92-436","4.1",""
"24-01-2020 21:50","24-01-2020 23:00","","7.945","2_39_90_440_2020-01-24 21:50:00.149630","2","CA-500","2-39-90-440","1.17",""
"24-01-2020 21:53","25-01-2020 03:26","","1.644","2_39_131_30_2020-01-24 21:53:01.792307","2","CA-305","2-39-131-30","5.55",""
"24-01-2020 22:26","25-01-2020 01:08","","2.034","2_39_78_361_2020-01-24 22:26:30.683646","2","CA-493","2-39-78-361","2.7",""
"24-01-2020 23:18","25-01-2020 02:17","","5.24","2_39_79_383_2020-01-24 23:18:01.053013","2","CA-492","2-39-79-383","2.98",""
"25-01-2020 00:49","25-01-2020 02:29","","1.998","2_39_89_25_2020-01-25 00:49:26.773768","2","CA-315","2-39-89-25","1.67",""
"25-01-2020 01:18","25-01-2020 02:34","","4.377","2_39_129_17_2020-01-25 01:18:50.803877","2","CA-307","2-39-129-17","1.27",""
"25-01-2020 04:45","25-01-2020 17:06","","27.916","2_39_79_377_2020-01-25 04:45:22.511208","2","CA-325","2-39-79-377","12.35",""
"25-01-2020 16:36","25-01-2020 20:20","25-01-2020 20:20","13.199","2_39_91_437_2020-01-25 16:36:03.069820","2","CA-317","2-39-91-437","3.73","3.73"
"25-01-2020 17:21","25-01-2020 19:42","","7.923","2_39_131_30_2020-01-25 17:21:29.279766","2","CA-305","2-39-131-30","2.35",""
"25-01-2020 18:59","25-01-2020 19:18","","0.571","2_39_123_23_2020-01-25 18:59:11.648204","2","CA-313","2-39-123-23","0.32",""
"25-01-2020 19:44","25-01-2020 20:07","25-01-2020 20:07","0.716","2_39_131_30_2020-01-25 19:44:08.471149","2","CA-305","2-39-131-30","0.38","0.38"
"25-01-2020 23:52","26-01-2020 01:11","26-01-2020 00:22","0.837","2_39_127_19_2020-01-25 23:52:25.340492","2","CA-309","2-39-127-19","1.32","0.5"
"26-01-2020 00:54","26-01-2020 02:23","26-01-2020 01:38","2.064","2_39_125_21_2020-01-26 00:54:51.738909","2","CA-311","2-39-125-21","1.48","0.73"
"26-01-2020 02:59","26-01-2020 04:00","26-01-2020 04:00","3.532","2_39_139_28_2020-01-26 02:59:56.692879","2","CA-303","2-39-139-28","1.02","1.02"
"26-01-2020 17:11","27-01-2020 01:03","26-01-2020 22:27","34.89","2_39_79_377_2020-01-26 17:11:38.352273","2","CA-325","2-39-79-377","7.87","5.27"
"26-01-2020 17:37","26-01-2020 18:59","26-01-2020 18:59","4.387","2_39_139_28_2020-01-26 17:37:04.262165","2","CA-303","2-39-139-28","1.37","1.37"
"26-01-2020 20:48","26-01-2020 22:17","26-01-2020 21:19","0.829","2_39_131_30_2020-01-26 20:48:42.379894","2","CA-305","2-39-131-30","1.48","0.52"
"26-01-2020 21:40","26-01-2020 23:42","26-01-2020 23:29","5.494","2_39_128_18_2020-01-26 21:40:24.091561","2","CA-308","2-39-128-18","2.03","1.82"
"27-01-2020 01:01","27-01-2020 05:26","27-01-2020 05:26","27.419","2_39_91_437_2020-01-27 01:01:39.151278","2","CA-317","2-39-91-437","4.42","4.42"
"27-01-2020 01:57","27-01-2020 04:22","27-01-2020 02:57","0.866","2_39_130_31_2020-01-27 01:57:42.422917","2","CA-306","2-39-130-31","2.42","1"
"27-01-2020 14:49","28-01-2020 22:14","27-01-2020 20:42","15.137","2_39_78_367_2020-01-27 14:49:30.200031","2","CA-494","2-39-78-367","31.42","5.88"
"27-01-2020 15:54","27-01-2020 16:25","27-01-2020 16:24","0.878","2_39_79_382_2020-01-27 15:54:25.943707","2","CA-491","2-39-79-382","0.52","0.5"
"27-01-2020 15:56","28-01-2020 02:23","27-01-2020 21:42","29.363","2_39_139_28_2020-01-27 15:56:06.764738","2","CA-303","2-39-139-28","10.45","5.77"
"27-01-2020 16:09","28-01-2020 01:48","27-01-2020 20:20","14.528","2_39_131_30_2020-01-27 16:09:06.638144","2","CA-305","2-39-131-30","9.65","4.18"
"27-01-2020 16:10","28-01-2020 04:51","27-01-2020 18:58","6.391","2_39_79_377_2020-01-27 16:10:12.051840","2","CA-325","2-39-79-377","12.68","2.8"
"27-01-2020 16:22","28-01-2020 01:33","27-01-2020 17:50","7.725","2_39_79_383_2020-01-27 16:22:43.525977","2","CA-492","2-39-79-383","9.18","1.47"
"27-01-2020 16:30","27-01-2020 22:26","27-01-2020 21:28","12.735","2_39_78_366_2020-01-27 16:30:06.487680","2","CA-323","2-39-78-366","5.93","4.97"
"27-01-2020 16:30","27-01-2020 19:54","27-01-2020 19:54","12.848","2_39_79_380_2020-01-27 16:30:25.599299","2","CA-489","2-39-79-380","3.4","3.4"
"27-01-2020 16:31","28-01-2020 01:15","27-01-2020 16:53","1.314","2_39_79_378_2020-01-27 16:31:42.682560","2","CA-326","2-39-79-378","8.73","0.37"
"27-01-2020 16:37","28-01-2020 02:11","28-01-2020 01:13","9.964","2_39_126_560_2020-01-27 16:37:04.852939","2","CA-506","2-39-126-560","9.57","8.6"
"27-01-2020 16:37","28-01-2020 01:25","27-01-2020 19:27","13.158","2_39_88_24_2020-01-27 16:37:45.715489","2","CA-314","2-39-88-24","8.8","2.83"
"27-01-2020 16:38","28-01-2020 01:40","27-01-2020 23:51","6.301","2_39_79_376_2020-01-27 16:38:52.668164","2","CA-324","2-39-79-376","9.03","7.22"
"27-01-2020 16:40","28-01-2020 02:07","27-01-2020 21:06","15.267","2_39_127_19_2020-01-27 16:40:04.636232","2","CA-309","2-39-127-19","9.45","4.43"
"27-01-2020 16:45","27-01-2020 22:33","27-01-2020 21:57","37.6","2_39_89_439_2020-01-27 16:45:17.888023","2","CA-501","2-39-89-439","5.8","5.2"
"27-01-2020 16:58","28-01-2020 00:46","27-01-2020 20:20","19.15","2_39_79_382_2020-01-27 16:58:55.786901","2","CA-491","2-39-79-382","7.8","3.37"
"27-01-2020 17:01","28-01-2020 00:29","27-01-2020 21:06","8.604","2_39_78_361_2020-01-27 17:01:01.929572","2","CA-493","2-39-78-361","7.47","4.08"
"27-01-2020 17:06","28-01-2020 02:37","27-01-2020 18:35","4.544","2_39_125_21_2020-01-27 17:06:46.315720","2","CA-311","2-39-125-21","9.52","1.48"
"27-01-2020 17:07","28-01-2020 00:23","28-01-2020 00:23","40.82","2_39_78_363_2020-01-27 17:07:14.979655","2","CA-320","2-39-78-363","7.27","7.27"
"27-01-2020 17:34","27-01-2020 20:32","27-01-2020 19:34","4.866","2_39_126_20_2020-01-27 17:34:54.818166","2","CA-310","2-39-126-20","2.97","2"
"27-01-2020 17:46","28-01-2020 02:13","28-01-2020 01:28","1.077","2_39_78_365_2020-01-27 17:46:09.443503","2","CA-321","2-39-78-365","8.45","7.7"
"27-01-2020 17:53","28-01-2020 06:22","27-01-2020 18:46","1.686000556","2_39_91_437_2020-01-27 17:53:09.598312","2","CA-317","2-39-91-437","12.48","0.88"
"27-01-2020 18:03","28-01-2020 03:14","27-01-2020 20:57","13.071","2_39_78_364_2020-01-27 18:03:10.700769","2","CA-495","2-39-78-364","9.18","2.9"
"27-01-2020 18:32","28-01-2020 02:24","27-01-2020 20:42","6.026","2_39_92_442_2020-01-27 18:32:34.467122","2","CA-498","2-39-92-442","7.87","2.17"
"27-01-2020 18:38","28-01-2020 00:52","27-01-2020 19:27","2.108","2_39_90_440_2020-01-27 18:38:33.331232","2","CA-500","2-39-90-440","6.23","0.82"
"27-01-2020 18:39","28-01-2020 01:51","27-01-2020 19:40","2.928","2_39_89_25_2020-01-27 18:39:26.995604","2","CA-315","2-39-89-25","7.2","1.02"
"27-01-2020 18:39","27-01-2020 19:43","27-01-2020 19:40","4.125","2_39_124_22_2020-01-27 18:39:53.082643","2","CA-312","2-39-124-22","1.07","1.02"
"27-01-2020 18:54","28-01-2020 03:01","28-01-2020 01:57","43.915","2_39_91_441_2020-01-27 18:54:35.894682","2","CA-499","2-39-91-441","8.12","7.05"
"27-01-2020 19:22","28-01-2020 02:03","27-01-2020 20:40","8.199","2_39_123_23_2020-01-27 19:22:26.528040","2","CA-313","2-39-123-23","6.68","1.3"
"27-01-2020 19:47","28-01-2020 01:13","27-01-2020 23:29","0.861","2_39_124_22_2020-01-27 19:47:05.254217","2","CA-312","2-39-124-22","5.43","3.7"
"27-01-2020 21:12","28-01-2020 01:23","28-01-2020 00:47","0.929","2_39_126_20_2020-01-27 21:12:38.882213","2","CA-310","2-39-126-20","4.18","3.58"
"27-01-2020 21:34","28-01-2020 05:27","27-01-2020 21:57","1.13","2_39_79_380_2020-01-27 21:34:03.601464","2","CA-489","2-39-79-380","7.88","0.38"
"27-01-2020 21:38","28-01-2020 01:29","28-01-2020 01:30","7.028","2_39_78_362_2020-01-27 21:38:15.457116","2","CA-496","2-39-78-362","3.85","3.87"
"28-01-2020 00:48","28-01-2020 01:50","28-01-2020 01:18","0.828","2_39_138_29_2020-01-28 00:48:21.332798","2","CA-304","2-39-138-29","1.03","0.5"
"28-01-2020 05:23","28-01-2020 06:23","28-01-2020 06:23","3.408","2_39_139_28_2020-01-28 05:23:33.521187","2","CA-303","2-39-139-28","1","1"
"28-01-2020 06:34","28-01-2020 16:25","28-01-2020 08:32","5.973","2_39_139_28_2020-01-28 06:34:09.710920","2","CA-303","2-39-139-28","9.85","1.97"
"28-01-2020 16:05","29-01-2020 00:14","28-01-2020 17:36","4.305","2_39_138_29_2020-01-28 16:05:09.626591","2","CA-304","2-39-138-29","8.15","1.52"
"28-01-2020 16:14","28-01-2020 18:45","28-01-2020 18:45","16.513","2_39_78_361_2020-01-28 16:14:01.614329","2","CA-493","2-39-78-361","2.52","2.52"
"28-01-2020 16:21","29-01-2020 03:12","28-01-2020 23:28","45.222","2_39_129_17_2020-01-28 16:21:35.943774","2","CA-307","2-39-129-17","10.85","7.12"
"28-01-2020 16:32","29-01-2020 01:46","28-01-2020 16:57","0.698","2_39_79_379_2020-01-28 16:32:18.123493","2","CA-327","2-39-79-379","9.23","0.42"
"28-01-2020 16:35","29-01-2020 00:26","29-01-2020 00:26","12.864","2_39_79_383_2020-01-28 16:35:39.514074","2","CA-492","2-39-79-383","7.85","7.85"
"28-01-2020 16:37","28-01-2020 22:41","28-01-2020 20:00","19.452","2_39_91_437_2020-01-28 16:37:57.729335","2","CA-317","2-39-91-437","6.07","3.38"
"28-01-2020 16:57","28-01-2020 20:39","28-01-2020 18:41","5.131","2_39_127_19_2020-01-28 16:57:45.580830","2","CA-309","2-39-127-19","3.7","1.73"
"28-01-2020 16:58","29-01-2020 01:36","28-01-2020 20:00","6.212","2_39_79_378_2020-01-28 16:58:41.576319","2","CA-326","2-39-79-378","8.63","3.03"
"28-01-2020 17:05","29-01-2020 03:17","28-01-2020 18:29","4.552","2_39_125_21_2020-01-28 17:05:08.180201","2","CA-311","2-39-125-21","10.2","1.4"
"28-01-2020 17:05","29-01-2020 00:23","28-01-2020 22:43","9.31","2_39_79_376_2020-01-28 17:05:47.743075","2","CA-324","2-39-79-376","7.3","5.63"
"28-01-2020 17:07","29-01-2020 00:32","28-01-2020 21:45","22.223","2_39_79_382_2020-01-28 17:07:39.422347","2","CA-491","2-39-79-382","7.42","4.63"
"28-01-2020 17:09","29-01-2020 01:18","28-01-2020 18:27","3.657","2_39_89_25_2020-01-28 17:09:43.481401","2","CA-315","2-39-89-25","8.15","1.3"
"28-01-2020 17:10","29-01-2020 02:43","29-01-2020 00:25","18.379","2_39_78_360_2020-01-28 17:10:49.441588","2","CA-322","2-39-78-360","9.55","7.25"
"28-01-2020 17:16","29-01-2020 02:24","28-01-2020 18:29","3.768","2_39_123_23_2020-01-28 17:16:28.136291","2","CA-313","2-39-123-23","9.13","1.22"
"28-01-2020 17:17","29-01-2020 02:10","28-01-2020 18:47","6.636","2_39_78_365_2020-01-28 17:17:08.413206","2","CA-321","2-39-78-365","8.88","1.5"
"28-01-2020 17:18","29-01-2020 01:03","28-01-2020 19:17","4.69","2_39_124_22_2020-01-28 17:18:06.961681","2","CA-312","2-39-124-22","7.75","1.98"
"28-01-2020 17:27","28-01-2020 23:06","28-01-2020 20:51","0.908","2_39_88_24_2020-01-28 17:27:48.078287","2","CA-314","2-39-88-24","5.65","3.4"
"28-01-2020 17:28","28-01-2020 18:17","28-01-2020 17:59","0.86","2_39_95_27_2020-01-28 17:28:35.414928","2","CA-319","2-39-95-27","0.82","0.52"
"28-01-2020 17:31","29-01-2020 03:03","28-01-2020 22:12","15.666","2_39_92_436_2020-01-28 17:31:19.985861","2","CA-318","2-39-92-436","9.53","4.68"
"28-01-2020 17:35","29-01-2020 00:05","28-01-2020 18:23","4.45","2_39_126_20_2020-01-28 17:35:07.958200","2","CA-310","2-39-126-20","6.5","0.8"
"28-01-2020 18:09","29-01-2020 03:13","28-01-2020 20:13","11.224","2_39_79_380_2020-01-28 18:09:55.240807","2","CA-489","2-39-79-380","9.07","2.07"
"28-01-2020 18:11","29-01-2020 00:41","28-01-2020 23:51","0.753","2_39_79_377_2020-01-28 18:11:25.234182","2","CA-325","2-39-79-377","6.5","5.67"
"28-01-2020 18:12","29-01-2020 01:29","28-01-2020 20:17","11.932","2_39_91_441_2020-01-28 18:12:29.288074","2","CA-499","2-39-91-441","7.28","2.08"
"28-01-2020 18:17","28-01-2020 19:47","28-01-2020 19:39","0.935","2_39_78_363_2020-01-28 18:17:21.850797","2","CA-320","2-39-78-363","1.5","1.37"
"28-01-2020 18:24","28-01-2020 23:58","28-01-2020 19:55","9.465","2_39_95_444_2020-01-28 18:24:41.234105","2","CA-497","2-39-95-444","5.57","1.52"
"28-01-2020 18:31","28-01-2020 20:48","28-01-2020 20:49","0.85","2_39_90_26_2020-01-28 18:31:37.185142","2","CA-316","2-39-90-26","2.28","2.3"
"28-01-2020 18:35","29-01-2020 02:13","28-01-2020 23:51","0.875","2_39_90_440_2020-01-28 18:35:23.840221","2","CA-500","2-39-90-440","7.63","5.27"
"28-01-2020 18:48","29-01-2020 01:45","28-01-2020 20:20","4.606","2_39_88_438_2020-01-28 18:48:52.445659","2","CA-502","2-39-88-438","6.95","1.53"
"28-01-2020 19:02","28-01-2020 19:56","28-01-2020 19:56","1.318","2_39_78_361_2020-01-28 19:02:46.436130","2","CA-493","2-39-78-361","0.9","0.9"
"28-01-2020 19:52","28-01-2020 23:17","28-01-2020 21:16","2.833","2_39_78_363_2020-01-28 19:52:01.362206","2","CA-320","2-39-78-363","3.42","1.4"
"28-01-2020 19:57","28-01-2020 20:51","28-01-2020 20:50","0.844","2_39_128_18_2020-01-28 19:57:18.587859","2","CA-308","2-39-128-18","0.9","0.88"
"28-01-2020 20:37","28-01-2020 21:46","28-01-2020 21:45","7.22","2_39_126_560_2020-01-28 20:37:58.674748","2","CA-506","2-39-126-560","1.15","1.13"
"28-01-2020 20:48","28-01-2020 23:06","28-01-2020 21:19","0.824","2_39_90_26_2020-01-28 20:48:33.650714","2","CA-316","2-39-90-26","2.3","0.52"
"28-01-2020 20:48","28-01-2020 22:29","28-01-2020 21:34","1.855","2_39_127_19_2020-01-28 20:48:45.082348","2","CA-309","2-39-127-19","1.68","0.77"
"28-01-2020 21:43","29-01-2020 01:25","28-01-2020 22:17","1.666","2_39_130_31_2020-01-28 21:43:05.181592","2","CA-306","2-39-130-31","3.7","0.57"
"28-01-2020 22:03","29-01-2020 03:06","29-01-2020 00:57","12.658","2_39_126_560_2020-01-28 22:03:41.291694","2","CA-506","2-39-126-560","5.05","2.9"
"28-01-2020 22:25","29-01-2020 00:21","29-01-2020 00:17","0.914","2_39_78_367_2020-01-28 22:25:10.242983","2","CA-494","2-39-78-367","1.93","1.87"
"28-01-2020 22:44","29-01-2020 00:17","29-01-2020 00:17","4.132","2_39_78_361_2020-01-28 22:44:43.047942","2","CA-493","2-39-78-361","1.55","1.55"
"28-01-2020 23:06","30-01-2020 02:18","29-01-2020 02:39","11.847","2_39_127_19_2020-01-28 23:06:07.723855","2","CA-309","2-39-127-19","27.2","3.55"
"29-01-2020 00:08","29-01-2020 03:27","29-01-2020 03:27","21.29","2_39_91_437_2020-01-29 00:08:14.803618","2","CA-317","2-39-91-437","3.32","3.32"
"29-01-2020 01:22","29-01-2020 02:40","29-01-2020 01:55","1.176","2_39_138_29_2020-01-29 01:22:31.060489","2","CA-304","2-39-138-29","1.3","0.55"
"29-01-2020 02:49","29-01-2020 04:45","29-01-2020 04:44","12.695","2_39_139_28_2020-01-29 02:49:55.457015","2","CA-303","2-39-139-28","1.93","1.92"
"29-01-2020 03:27","29-01-2020 05:56","29-01-2020 05:19","5.578","2_39_83_386_2020-01-29 03:27:44.940298","2","CA-212","2-39-83-386","2.48","1.87"
"29-01-2020 14:57","30-01-2020 16:54","29-01-2020 21:18","14.054","2_39_79_383_2020-01-29 14:57:27.460060","2","CA-492","2-39-79-383","25.95","6.35"
"29-01-2020 15:45","29-01-2020 21:42","29-01-2020 20:00","16.594","2_39_79_382_2020-01-29 15:45:32.883371","2","CA-491","2-39-79-382","5.95","4.25"
"29-01-2020 16:01","29-01-2020 22:26","29-01-2020 16:31","0.789","2_39_79_380_2020-01-29 16:01:02.913296","2","CA-489","2-39-79-380","6.42","0.5"
"29-01-2020 16:08","29-01-2020 20:27","29-01-2020 20:03","0.835","2_39_79_378_2020-01-29 16:08:38.042637","2","CA-326","2-39-79-378","4.32","3.92"
"29-01-2020 16:15","29-01-2020 19:36","29-01-2020 19:35","21.833","2_39_95_444_2020-01-29 16:15:21.866589","2","CA-497","2-39-95-444","3.35","3.33"
"29-01-2020 16:36","29-01-2020 17:24","29-01-2020 17:25","4.815","2_39_78_362_2020-01-29 16:36:51.511178","2","CA-496","2-39-78-362","0.8","0.82"
"29-01-2020 16:43","29-01-2020 20:46","29-01-2020 18:16","5.005","2_39_123_23_2020-01-29 16:43:41.810373","2","CA-313","2-39-123-23","4.05","1.55"
"29-01-2020 16:45","30-01-2020 01:50","29-01-2020 18:12","4.705","2_39_124_558_2020-01-29 16:45:48.456526","2","CA-504","2-39-124-558","9.08","1.45"
"29-01-2020 16:59","30-01-2020 01:43","29-01-2020 19:16","6.015","2_39_79_376_2020-01-29 16:59:52.033198","2","CA-324","2-39-79-376","8.73","2.28"
"29-01-2020 17:04","29-01-2020 20:21","29-01-2020 19:09","6.276","2_39_88_24_2020-01-29 17:04:37.696728","2","CA-314","2-39-88-24","3.28","2.08"
"29-01-2020 17:08","30-01-2020 00:24","29-01-2020 20:38","9.93","2_39_78_365_2020-01-29 17:08:13.137387","2","CA-321","2-39-78-365","7.27","3.5"
"29-01-2020 17:09","30-01-2020 02:23","29-01-2020 22:31","0.817","2_39_79_381_2020-01-29 17:09:07.987000","2","CA-490","2-39-79-381","9.23","5.37"
"29-01-2020 17:16","29-01-2020 22:36","29-01-2020 20:03","8.498","2_39_91_437_2020-01-29 17:16:50.183298","2","CA-317","2-39-91-437","5.33","2.78"
"29-01-2020 17:20","30-01-2020 00:22","29-01-2020 21:38","14.393","2_39_125_21_2020-01-29 17:20:42.797289","2","CA-311","2-39-125-21","7.03","4.3"
"29-01-2020 17:25","30-01-2020 02:13","29-01-2020 18:35","6.254","2_39_79_377_2020-01-29 17:25:53.251538","2","CA-325","2-39-79-377","8.8","1.17"
"29-01-2020 17:31","29-01-2020 23:59","29-01-2020 19:27","11.838","2_39_126_20_2020-01-29 17:31:36.592346","2","CA-310","2-39-126-20","6.47","1.93"
"29-01-2020 17:32","30-01-2020 04:41","29-01-2020 21:40","13.948","2_39_95_27_2020-01-29 17:32:19.825066","2","CA-319","2-39-95-27","11.15","4.13"
"29-01-2020 17:46","30-01-2020 03:18","29-01-2020 18:58","3.765","2_39_89_25_2020-01-29 17:46:41.493785","2","CA-315","2-39-89-25","9.53","1.2"
"29-01-2020 18:15","30-01-2020 03:14","29-01-2020 20:08","11.501","2_39_91_441_2020-01-29 18:15:37.359926","2","CA-499","2-39-91-441","8.98","1.88"
"29-01-2020 18:23","30-01-2020 01:56","29-01-2020 19:10","1.941","2_39_90_26_2020-01-29 18:23:32.419836","2","CA-316","2-39-90-26","7.55","0.78"
"29-01-2020 18:48","29-01-2020 20:35","29-01-2020 20:36","0.564","2_39_78_362_2020-01-29 18:48:38.340487","2","CA-496","2-39-78-362","1.78","1.8"
"29-01-2020 19:07","29-01-2020 22:41","29-01-2020 20:57","5.664","2_39_90_440_2020-01-29 19:07:03.299416","2","CA-500","2-39-90-440","3.57","1.83"
